long,long,long,long,long,long,long,long,long,None,None,str,None,None,None,None,None,None,None,None,None,None,None,None,None,flags,long,long,long,long,long,
11298,621,57,45585,1,0,0,0,0,,,"Tabard de Lune-d'argent",,,,,,,,,,,,,,0xFF01FE,2,0,0,0,55,
13290,323,20,36597,0,0,0,0,0,,,"Le roi-liche",,,,,,,,,,,,,,0xFF01FE,0,0,0,0,55,
13317,1467,0,36494,1,0,0,0,0,,,"Maître-forge Gargivre",,,,,,,,,,,,,,0xFF01FE,0,0,0,0,55,
4391,923,41,13445,0,0,0,0,0,,,"Elixir de défense excellente",,,,,,,,,,,,,,0xFF01FE,0,0,0,0,56,
7885,1676,11,132,700,0,0,0,0,,,"Vallée des Frigères",,,,,,,,,,,,,,0xFF01FE,3,0,0,0,56,
7889,1677,11,132,550,0,0,0,0,,,"Vallée des Frigères",,,,,,,,,,,,,,0xFF01FE,3,0,0,0,56,
7978,347,41,8959,1,0,0,0,0,,,"Flétan épineux cru",,,,,,,,,,,,,,0xFF01FE,2,0,0,0,56,
8881,346,41,33033,0,0,0,0,0,,,"Tonnebière brune",,,,,,,,,,,,,,0xFF01FE,2,0,0,0,56,
11299,621,57,45582,1,0,0,0,0,,,"Tabard de Sen'jin",,,,,,,,,,,,,,0xFF01FE,2,0,0,0,56,
13318,1467,0,36476,1,0,0,0,0,,,"Ick",,,,,,,,,,,,,,0xFF01FE,0,0,0,0,56,
4392,923,41,40079,0,0,0,0,0,,,"Elixir de résistance",,,,,,,,,,,,,,0xFF01FE,0,0,0,0,57,
5951,1676,11,1977,700,0,0,0,0,,,"Zul'Gurub",,,,,,,,,,,,,,0xFF01FE,3,0,0,0,57,
6003,1677,11,1977,550,0,0,0,0,,,"Zul'Gurub",,,,,,,,,,,,,,0xFF01FE,3,0,0,0,57,
7977,347,41,6303,1,0,0,0,0,,,"Maquereau ombré cru",,,,,,,,,,,,,,0xFF01FE,2,0,0,0,57,
8880,346,41,33032,0,0,0,0,0,,,"Tonnebière blonde",,,,,,,,,,,,,,0xFF01FE,2,0,0,0,57,
11300,621,57,45583,1,0,0,0,0,,,"Tabard de Fossoyeuse",,,,,,,,,,,,,,0xFF01FE,2,0,0,0,57,
13319,1467,0,36658,1,0,0,0,0,,,"Seigneur du Fléau Tyrannus",,,,,,,,,,,,,,0xFF01FE,0,0,0,0,57,
4393,923,41,5996,0,0,0,0,0,,,"Elixir de respiration aquatique",,,,,,,,,,,,,,0xFF01FE,0,0,0,0,58,
7886,1676,11,154,700,0,0,0,0,,,"Le Glas",,,,,,,,,,,,,,0xFF01FE,3,0,0,0,58,
7890,1677,11,154,550,0,0,0,0,,,"Le Glas",,,,,,,,,,,,,,0xFF01FE,3,0,0,0,58,
7967,347,41,13754,1,0,0,0,0,,,"Barracuda luisant cru",,,,,,,,,,,,,,0xFF01FE,2,0,0,0,58,
8879,346,41,33031,0,0,0,0,0,,,"Tonnerre 45",,,,,,,,,,,,,,0xFF01FE,2,0,0,0,58,
11301,621,57,45584,1,0,0,0,0,,,"Tabard des Pitons du Tonnerre",,,,,,,,,,,,,,0xFF01FE,2,0,0,0,58,
13320,1467,0,38112,1,0,0,0,0,,,"Falric",,,,,,,,,,,,,,0xFF01FE,0,0,0,0,58,
4394,923,41,8827,0,0,0,0,0,,,"Elixir de marche sur l'eau",,,,,,,,,,,,,,0xFF01FE,0,0,0,0,59,
7887,1676,11,3431,700,0,0,0,0,,,"Île de Haut-soleil",,,,,,,,,,,,,,0xFF01FE,3,0,0,0,59,
7891,1677,11,3431,550,0,0,0,0,,,"Île de Haut-soleil",,,,,,,,,,,,,,0xFF01FE,3,0,0,0,59,
7966,347,41,6308,1,0,0,0,0,,,"Poisson-chat moustachu cru",,,,,,,,,,,,,,0xFF01FE,2,0,0,0,59,
8878,346,41,33034,0,0,0,0,0,,,"Grog gordok",,,,,,,,,,,,,,0xFF01FE,2,0,0,0,59,
11302,621,57,45579,1,0,0,0,0,,,"Tabard de Darnassus",,,,,,,,,,,,,,0xFF01FE,2,0,0,0,59,
13321,1467,0,38113,1,0,0,0,0,,,"Marwyn",,,,,,,,,,,,,,0xFF01FE,0,0,0,0,59,
4395,923,41,3383,0,0,0,0,0,,,"Elixir de sagesse",,,,,,,,,,,,,,0xFF01FE,0,0,0,0,60,
7965,347,41,6291,1,0,0,0,0,,,"Goujon brillant cru",,,,,,,,,,,,,,0xFF01FE,2,0,0,0,60,
8877,346,41,44574,0,0,0,0,0,,,"Outre d'eau-de-feu de Mulgore",,,,,,,,,,,,,,0xFF01FE,2,0,0,0,60,
9080,1677,11,130,550,0,0,0,0,,,"Forêt des Pins argentés",,,,,,,,,,,,,,0xFF01FE,3,0,0,0,60,
9081,1676,11,130,700,0,0,0,0,,,"Forêt des Pins argentés",,,,,,,,,,,,,,0xFF01FE,3,0,0,0,60,
11303,621,57,45580,1,0,0,0,0,,,"Tabard de l'Exodar",,,,,,,,,,,,,,0xFF01FE,2,0,0,0,60,
13323,1467,28,72830,1,0,0,0,0,,,"Le roi-liche",,,,,,,,,,,,,,0xFF01FE,0,0,0,0,60,
4396,923,41,13452,0,0,0,0,0,,,"Elixir de la mangouste",,,,,,,,,,,,,,0xFF01FE,0,0,0,0,61,
7964,347,41,6458,1,0,0,0,0,,,"Poisson huileux",,,,,,,,,,,,,,0xFF01FE,2,0,0,0,61,
8876,346,41,44716,0,0,0,0,0,,,"Liquide fermenté mystérieux",,,,,,,,,,,,,,0xFF01FE,2,0,0,0,61,
9238,1676,11,209,700,0,0,0,0,,,"Donjon d'Ombrecroc",,,,,,,,,,,,,,0xFF01FE,3,0,0,0,61,
9239,1677,11,209,550,0,0,0,0,,,"Donjon d'Ombrecroc",,,,,,,,,,,,,,0xFF01FE,3,0,0,0,61,
11304,621,57,45578,1,0,0,0,0,,,"Tabard de Gnomeregan",,,,,,,,,,,,,,0xFF01FE,2,0,0,0,61,
4397,923,41,13447,0,0,0,0,0,,,"Elixir des sages",,,,,,,,,,,,,,0xFF01FE,0,0,0,0,62,
7963,347,41,11952,1,0,0,0,0,,,"Souffle de dragon nocturne",,,,,,,,,,,,,,0xFF01FE,2,0,0,0,62,
8875,346,41,44573,0,0,0,0,0,,,"Tasse de philtre au venin de grenouille",,,,,,,,,,,,,,0xFF01FE,2,0,0,0,62,
9240,1676,11,3805,700,0,0,0,0,,,"Zul'Aman",,,,,,,,,,,,,,0xFF01FE,3,0,0,0,62,
9241,1677,11,3805,550,0,0,0,0,,,"Zul'Aman",,,,,,,,,,,,,,0xFF01FE,3,0,0,0,62,
11305,621,57,45577,1,0,0,0,0,,,"Tabard de Forgefer",,,,,,,,,,,,,,0xFF01FE,2,0,0,0,62,
4398,923,41,22830,0,0,0,0,0,,,"Elixir de l'oeil inquisiteur",,,,,,,,,,,,,,0xFF01FE,0,0,0,0,63,
7962,347,41,43572,1,0,0,0,0,,,"Mange-magie",,,,,,,,,,,,,,0xFF01FE,2,0,0,0,63,
8874,346,41,44571,0,0,0,0,0,,,"Bouteille de porto de Lune-d'argent",,,,,,,,,,,,,,0xFF01FE,2,0,0,0,63,
9398,1676,11,721,700,0,0,0,0,,,"Gnomeregan",,,,,,,,,,,,,,0xFF01FE,3,0,0,0,63,
11306,621,57,45574,1,0,0,0,0,,,"Tabard de Hurlevent",,,,,,,,,,,,,,0xFF01FE,2,0,0,0,63,
4399,923,41,31679,0,0,0,0,0,,,"Elixir de force gangrené",,,,,,,,,,,,,,0xFF01FE,0,0,0,0,64,
7961,347,41,35287,1,0,0,0,0,,,"Guppy lumineux",,,,,,,,,,,,,,0xFF01FE,2,0,0,0,64,
8873,346,41,44575,0,0,0,0,0,,,"Flacon de cidre de cactus amer",,,,,,,,,,,,,,0xFF01FE,2,0,0,0,64,
11378,621,57,45581,1,0,0,0,0,,,"Tabard d'Orgrimmar",,,,,,,,,,,,,,0xFF01FE,2,0,0,0,64,
4400,923,41,9088,0,0,0,0,0,,,"Don d'Arthas",,,,,,,,,,,,,,0xFF01FE,0,0,0,0,65,
7960,347,41,13893,1,0,0,0,0,,,"Grand barracuda cru",,,,,,,,,,,,,,0xFF01FE,2,0,0,0,65,
8889,346,41,34021,0,0,0,0,0,,,"Brass'vaudou magique",,,,,,,,,,,,,,0xFF01FE,2,0,0,0,65,
11307,621,57,46817,1,0,0,0,0,,,"Tabard du Concordat argenté",,,,,,,,,,,,,,0xFF01FE,2,0,0,0,65,
4401,923,41,8424,0,0,0,0,0,,,"Gomme de gésier",,,,,,,,,,,,,,0xFF01FE,0,0,0,0,66,
7957,347,41,33246,1,0,0,0,0,,,"Beignet",,,,,,,,,,,,,,0xFF01FE,2,0,0,0,66,
8888,346,41,34020,0,0,0,0,0,,,"Flott' de jungle",,,,,,,,,,,,,,0xFF01FE,2,0,0,0,66,
11308,621,57,46818,1,0,0,0,0,,,"Tabard saccage-soleil",,,,,,,,,,,,,,0xFF01FE,2,0,0,0,66,
4402,923,41,13454,0,0,0,0,0,,,"Elixir des arcanes supérieur",,,,,,,,,,,,,,0xFF01FE,0,0,0,0,67,
7959,347,41,34410,1,0,0,0,0,,,"Jambon au miel de fête",,,,,,,,,,,,,,0xFF01FE,2,0,0,0,67,
8887,346,41,34019,0,0,0,0,0,,,"Route-de-la-bière",,,,,,,,,,,,,,0xFF01FE,2,0,0,0,67,
11309,621,57,46874,1,0,0,0,0,,,"Tabard de croisé d'argent",,,,,,,,,,,,,,0xFF01FE,2,0,0,0,67,
4403,923,41,8412,0,0,0,0,0,,,"Poudre de scorpok terrestre",,,,,,,,,,,,,,0xFF01FE,0,0,0,0,68,
7958,347,41,35285,1,0,0,0,0,,,"Poisson-lune géant",,,,,,,,,,,,,,0xFF01FE,2,0,0,0,68,
8886,346,41,34018,0,0,0,0,0,,,"Bière Grand-pas",,,,,,,,,,,,,,0xFF01FE,2,0,0,0,68,
11760,621,57,49052,1,0,0,0,0,,,"Tabard de conquête (Alliance)",,,,,,,,,,,,,,0xFF01FE,2,0,0,0,68,
4404,923,41,8411,0,0,0,0,0,,,"Cocktail de jus de poumon",,,,,,,,,,,,,,0xFF01FE,0,0,0,0,69,
7956,347,41,44049,1,0,0,0,0,,,"Saumon impérial fraîchement harponné",,,,,,,,,,,,,,0xFF01FE,2,0,0,0,69,
8885,346,41,33030,0,0,0,0,0,,,"Brasselorge blonde",,,,,,,,,,,,,,0xFF01FE,2,0,0,0,69,
11761,621,57,49054,1,0,0,0,0,,,"Tabard de conquête (Horde)",,,,,,,,,,,,,,0xFF01FE,2,0,0,0,69,
4405,923,41,8410,0,0,0,0,0,,,"R.O.I.D.S.",,,,,,,,,,,,,,0xFF01FE,0,0,0,0,70,
7955,347,41,32722,1,0,0,0,0,,,"Jus de terocône enrichi",,,,,,,,,,,,,,0xFF01FE,2,0,0,0,70,
8884,346,41,33029,0,0,0,0,0,,,"Brasselorge brune",,,,,,,,,,,,,,0xFF01FE,2,0,0,0,70,
12598,621,57,45983,1,0,0,0,0,,,"Tabard du gladiateur furieux",,,,,,,,,,,,,,0xFF01FE,2,0,0,0,70,
4406,923,41,8529,0,0,0,0,0,,,"Elixir Brouillecaboche",,,,,,,,,,,,,,0xFF01FE,0,0,0,0,71,
7954,347,41,17198,1,0,0,0,0,,,"Lait de poule",,,,,,,,,,,,,,0xFF01FE,2,0,0,0,71,
8883,346,41,33028,0,0,0,0,0,,,"Brasselorge légère",,,,,,,,,,,,,,0xFF01FE,2,0,0,0,71,
12599,621,57,49086,1,0,0,0,0,,,"Tabard du gladiateur implacable",,,,,,,,,,,,,,0xFF01FE,2,0,0,0,71,
4407,923,41,28102,0,0,0,0,0,,,"Elixir d'assaut",,,,,,,,,,,,,,0xFF01FE,0,0,0,0,72,
7953,347,41,13888,1,0,0,0,0,,,"Homard Pince-noire",,,,,,,,,,,,,,0xFF01FE,2,0,0,0,72,
8882,346,41,33035,0,0,0,0,0,,,"Hydromel ogre",,,,,,,,,,,,,,0xFF01FE,2,0,0,0,72,
12600,621,57,40643,1,0,0,0,0,,,"Tabard des hauts faits",,,,,,,,,,,,,,0xFF01FE,2,0,0,0,72,
7952,347,41,43088,1,0,0,0,0,,,"Bol de pommes de Dalaran",,,,,,,,,,,,,,0xFF01FE,2,0,0,0,73,
8062,923,41,44328,0,0,0,0,0,,,"Elixir de défense puissante",,,,,,,,,,,,,,0xFF01FE,0,0,0,0,73,
8871,346,41,44620,0,0,0,0,0,,,"Verre de Dalaran rouge millésimé",,,,,,,,,,,,,,0xFF01FE,2,0,0,0,73,
13241,621,57,52252,1,0,0,0,0,,,"Tabard du porteur de Lumière",,,,,,,,,,,,,,0xFF01FE,2,0,0,0,73,
7989,347,41,11950,1,0,0,0,0,,,"Baies de fleur-de-vent",,,,,,,,,,,,,,0xFF01FE,2,0,0,0,74,
8066,923,41,44332,0,0,0,0,0,,,"Elixir des pensées puissantes",,,,,,,,,,,,,,0xFF01FE,0,0,0,0,74,
8869,346,41,44618,0,0,0,0,0,,,"Verre de Dalaran rouge grand cru",,,,,,,,,,,,,,0xFF01FE,2,0,0,0,74,
13242,621,57,51534,1,0,0,0,0,,,"Tabard du gladiateur courroucé",,,,,,,,,,,,,,0xFF01FE,2,0,0,0,74,
7988,347,41,8543,1,0,0,0,0,,,"Champignon sous-marin",,,,,,,,,,,,,,0xFF01FE,2,0,0,0,75,
8068,923,41,11564,0,0,0,0,0,,,"Cristal de protection",,,,,,,,,,,,,,0xFF01FE,0,0,0,0,75,
8867,346,41,44616,0,0,0,0,0,,,"Verre de Dalaran blanc",,,,,,,,,,,,,,0xFF01FE,2,0,0,0,75,
7987,347,41,33043,1,0,0,0,0,,,"Le Bretzel ultime de la fête des Brasseurs",,,,,,,,,,,,,,0xFF01FE,2,0,0,0,76,
8070,923,41,12457,0,0,0,0,0,,,"Frisson de Juju",,,,,,,,,,,,,,0xFF01FE,0,0,0,0,76,
8891,346,41,34017,0,0,0,0,0,,,"Bière Petit-pied",,,,,,,,,,,,,,0xFF01FE,2,0,0,0,76,
6485,346,41,40042,0,0,0,0,0,,,"Hypocras au cumin",,,,,,,,,,,,,,0xFF01FE,2,0,0,0,77,
7986,347,41,6887,1,0,0,0,0,,,"Jaune-queue tacheté cru",,,,,,,,,,,,,,0xFF01FE,2,0,0,0,77,
8072,923,41,12460,0,0,0,0,0,,,"Puissance de Juju",,,,,,,,,,,,,,0xFF01FE,0,0,0,0,77,
6452,346,41,17199,0,0,0,0,0,,,"Lait de poule tourné",,,,,,,,,,,,,,0xFF01FE,2,0,0,0,78,
8030,347,41,33254,1,0,0,0,0,,,"Pilon de trotteur des forêts Afrazi",,,,,,,,,,,,,,0xFF01FE,2,0,0,0,78,
8074,923,41,20004,0,0,0,0,0,,,"Elixir de sang de troll majeur",,,,,,,,,,,,,,0xFF01FE,0,0,0,0,78,
4655,346,41,33042,0,0,0,0,0,,,"Café noir",,,,,,,,,,,,,,0xFF01FE,2,0,0,0,79,
7951,347,41,17199,1,0,0,0,0,,,"Lait de poule tourné",,,,,,,,,,,,,,0xFF01FE,2,0,0,0,79,
8032,923,41,44327,0,0,0,0,0,,,"Elixir des frappes mortelles",,,,,,,,,,,,,,0xFF01FE,0,0,0,0,79,
4656,346,41,38431,0,0,0,0,0,,,"Eau enrichie rochenoire",,,,,,,,,,,,,,0xFF01FE,2,0,0,0,80,
7087,347,41,30458,0,0,0,0,0,,,"Munster de Stromgarde",,,,,,,,,,,,,,0xFF01FE,2,0,0,0,80,
8031,923,41,44325,0,0,0,0,0,,,"Elixir de précision",,,,,,,,,,,,,,0xFF01FE,0,0,0,0,80,
4657,346,41,38430,0,0,0,0,0,,,"Eau minérale rochenoire",,,,,,,,,,,,,,0xFF01FE,2,0,0,0,81,
7088,347,41,18633,0,0,0,0,0,,,"Sucette amère de Styleen",,,,,,,,,,,,,,0xFF01FE,2,0,0,0,81,
8090,923,41,37570,0,0,0,0,0,,,"Elixir de tourbeline",,,,,,,,,,,,,,0xFF01FE,0,0,0,0,81,
4658,346,41,38429,0,0,0,0,0,,,"Eau de source rochenoire",,,,,,,,,,,,,,0xFF01FE,2,0,0,0,82,
7042,347,41,42779,0,0,0,0,0,,,"Soupe de poulet fumante",,,,,,,,,,,,,,0xFF01FE,2,0,0,0,82,
8089,923,41,36769,0,0,0,0,0,,,"Elixir protecteur de Zort",,,,,,,,,,,,,,0xFF01FE,0,0,0,0,82,
4659,346,41,17404,0,0,0,0,0,,,"Bière mélangée",,,,,,,,,,,,,,0xFF01FE,2,0,0,0,83,
7027,347,41,2680,0,0,0,0,0,,,"Viande de loup épicée",,,,,,,,,,,,,,0xFF01FE,2,0,0,0,83,
8088,923,41,36770,0,0,0,0,0,,,"Elixir protecteur de Zort",,,,,,,,,,,,,,0xFF01FE,0,0,0,0,83,
4660,346,41,2723,0,0,0,0,0,,,"Bouteille de pinot noir",,,,,,,,,,,,,,0xFF01FE,2,0,0,0,84,
7089,347,41,39691,0,0,0,0,0,,,"Un ragoût d'épaulard succulent",,,,,,,,,,,,,,0xFF01FE,2,0,0,0,84,
8087,923,41,35797,0,0,0,0,0,,,"Elixir de Drakuru",,,,,,,,,,,,,,0xFF01FE,0,0,0,0,84,
4661,346,41,19300,0,0,0,0,0,,,"Bouteille d'eau de Berceau-de-l'Hiver",,,,,,,,,,,,,,0xFF01FE,2,0,0,0,85,
6571,347,41,4607,0,0,0,0,0,,,"Délicieux humus des grottes",,,,,,,,,,,,,,0xFF01FE,2,0,0,0,85,
8086,923,41,32446,0,0,0,0,0,,,"Elixir des ombres",,,,,,,,,,,,,,0xFF01FE,0,0,0,0,85,
4662,346,41,9451,0,0,0,0,0,,,"Eau bouillonnante",,,,,,,,,,,,,,0xFF01FE,2,0,0,0,86,
7090,347,41,2685,0,0,0,0,0,,,"Côtes de porc aux herbes",,,,,,,,,,,,,,0xFF01FE,2,0,0,0,86,
8085,923,41,24428,0,0,0,0,0,,,"Elixir d'Ahuurn",,,,,,,,,,,,,,0xFF01FE,0,0,0,0,86,
4663,346,41,34832,0,0,0,0,0,,,"Brune du capitaine Rumsey",,,,,,,,,,,,,,0xFF01FE,2,0,0,0,87,
7037,347,41,4606,0,0,0,0,0,,,"Morilles spongieuses",,,,,,,,,,,,,,0xFF01FE,2,0,0,0,87,
8084,923,41,11243,0,0,0,0,0,,,"Elixir de Videre",,,,,,,,,,,,,,0xFF01FE,0,0,0,0,87,
4664,346,41,29112,0,0,0,0,0,,,"Esprit-de-vin cénarien",,,,,,,,,,,,,,0xFF01FE,2,0,0,0,88,
7091,347,41,35950,0,0,0,0,0,,,"Pain de patates douces",,,,,,,,,,,,,,0xFF01FE,2,0,0,0,88,
8083,923,41,22193,0,0,0,0,0,,,"Elixir de résistance de varech de sang",,,,,,,,,,,,,,0xFF01FE,0,0,0,0,88,
4665,346,41,19222,0,0,0,0,0,,,"Bière bon marché",,,,,,,,,,,,,,0xFF01FE,2,0,0,0,89,
7033,347,41,42993,0,0,0,0,0,,,"Hareng frit piquant",,,,,,,,,,,,,,0xFF01FE,2,0,0,0,89,
8082,923,41,22192,0,0,0,0,0,,,"Elixir d'esquive de varech de sang",,,,,,,,,,,,,,0xFF01FE,0,0,0,0,89,
4666,346,41,4600,0,0,0,0,0,,,"Grog à la cerise",,,,,,,,,,,,,,0xFF01FE,2,0,0,0,90,
7092,347,41,27660,0,0,0,0,0,,,"Steak de talbuk",,,,,,,,,,,,,,0xFF01FE,2,0,0,0,90,
8081,923,41,37878,0,0,0,0,0,,,"Elixir de sang de worg",,,,,,,,,,,,,,0xFF01FE,0,0,0,0,90,
4667,346,41,8079,0,0,0,0,0,,,"Eau cristalline invoquée",,,,,,,,,,,,,,0xFF01FE,2,0,0,0,91,
7028,347,41,12211,0,0,0,0,0,,,"Côtes de loup épicées",,,,,,,,,,,,,,0xFF01FE,2,0,0,0,91,
8080,923,41,40076,0,0,0,0,0,,,"Elixir de gourou",,,,,,,,,,,,,,0xFF01FE,0,0,0,0,91,
4668,346,41,2288,0,0,0,0,0,,,"Eau fraîche invoquée",,,,,,,,,,,,,,0xFF01FE,2,0,0,0,92,
7093,347,41,43490,0,0,0,0,0,,,"Délicieux petit four",,,,,,,,,,,,,,0xFF01FE,2,0,0,0,92,
8079,923,41,40070,0,0,0,0,0,,,"Elixir de puissance des sorts",,,,,,,,,,,,,,0xFF01FE,0,0,0,0,92,
4669,346,41,22018,0,0,0,0,0,,,"Eau des glaciers invoquée",,,,,,,,,,,,,,0xFF01FE,2,0,0,0,93,
7094,347,41,18045,0,0,0,0,0,,,"Steak de loup tendre",,,,,,,,,,,,,,0xFF01FE,2,0,0,0,93,
8078,923,41,40068,0,0,0,0,0,,,"Elixir de courroux",,,,,,,,,,,,,,0xFF01FE,0,0,0,0,93,
4670,346,41,34062,0,0,0,0,0,,,"Biscuit de manne invoqué",,,,,,,,,,,,,,0xFF01FE,2,0,0,0,94,
7043,347,41,41729,0,0,0,0,0,,,"Fricassée de viande de drake",,,,,,,,,,,,,,0xFF01FE,2,0,0,0,94,
8077,923,41,3826,0,0,0,0,0,,,"Elixir de sang de troll puissant",,,,,,,,,,,,,,0xFF01FE,0,0,0,0,94,
4671,346,41,8077,0,0,0,0,0,,,"Eau minérale invoquée",,,,,,,,,,,,,,0xFF01FE,2,0,0,0,95,
7095,347,41,34757,0,0,0,0,0,,,"Worg cuit",,,,,,,,,,,,,,0xFF01FE,2,0,0,0,95,
8076,923,41,3382,0,0,0,0,0,,,"Elixir de sang de troll faible",,,,,,,,,,,,,,0xFF01FE,0,0,0,0,95,
4672,346,41,30703,0,0,0,0,0,,,"Eau de source des montagnes invoquée",,,,,,,,,,,,,,0xFF01FE,2,0,0,0,96,
6867,347,41,7806,0,0,0,0,0,,,"Sucette",,,,,,,,,,,,,,0xFF01FE,2,0,0,0,96,
8075,923,41,20007,0,0,0,0,0,,,"Elixir magesang",,,,,,,,,,,,,,0xFF01FE,0,0,0,0,96,
4673,346,41,2136,0,0,0,0,0,,,"Eau purifiée invoquée",,,,,,,,,,,,,,0xFF01FE,2,0,0,0,97,
7038,347,41,29453,0,0,0,0,0,,,"Champignon de Sporeggar",,,,,,,,,,,,,,0xFF01FE,2,0,0,0,97,
8073,923,41,12820,0,0,0,0,0,,,"Eau-de-feu des Tombe-hiver",,,,,,,,,,,,,,0xFF01FE,0,0,0,0,97,
4674,346,41,8078,0,0,0,0,0,,,"Eau pétillante invoquée",,,,,,,,,,,,,,0xFF01FE,2,0,0,0,98,
7096,347,41,16167,0,0,0,0,0,,,"Friandise versicolore",,,,,,,,,,,,,,0xFF01FE,2,0,0,0,98,
8071,923,41,12459,0,0,0,0,0,,,"Fuite de Juju",,,,,,,,,,,,,,0xFF01FE,0,0,0,0,98,
4675,346,41,3772,0,0,0,0,0,,,"Eau de source invoquée",,,,,,,,,,,,,,0xFF01FE,2,0,0,0,99,
7034,347,41,33872,0,0,0,0,0,,,"Talbuk extra piquant",,,,,,,,,,,,,,0xFF01FE,2,0,0,0,99,
8069,923,41,12455,0,0,0,0,0,,,"Braise de Juju",,,,,,,,,,,,,,0xFF01FE,0,0,0,0,99,
4676,346,41,5350,0,0,0,0,0,,,"Eau invoquée",,,,,,,,,,,,,,0xFF01FE,2,0,0,0,100,
7097,347,41,28112,0,0,0,0,0,,,"Cosse de sporielle",,,,,,,,,,,,,,0xFF01FE,2,0,0,0,100,
8067,923,41,11563,0,0,0,0,0,,,"Cristal de concentration",,,,,,,,,,,,,,0xFF01FE,0,0,0,0,100,
4677,346,41,12003,0,0,0,0,0,,,"Bière brune naine",,,,,,,,,,,,,,0xFF01FE,2,0,0,0,101,
6694,347,41,5527,0,0,0,0,0,,,"Palourdes gobelines",,,,,,,,,,,,,,0xFF01FE,2,0,0,0,101,
8065,923,41,44331,0,0,0,0,0,,,"Elixir de vitesse de l'éclair",,,,,,,,,,,,,,0xFF01FE,0,0,0,0,101,
4678,346,41,19221,0,0,0,0,0,,,"Réserve spéciale de Sombrelune",,,,,,,,,,,,,,0xFF01FE,2,0,0,0,102,
7098,347,41,16766,0,0,0,0,0,,,"Soupe de palourdes de Terremine",,,,,,,,,,,,,,0xFF01FE,2,0,0,0,102,
8064,923,41,44330,0,0,0,0,0,,,"Elixir crève-armure",,,,,,,,,,,,,,0xFF01FE,0,0,0,0,102,
4679,346,41,28284,0,0,0,0,0,,,"Tequila de don Carlos",,,,,,,,,,,,,,0xFF01FE,2,0,0,0,103,
7099,347,41,12763,0,0,0,0,0,,,"Fruit éthéré Un'Goro",,,,,,,,,,,,,,0xFF01FE,2,0,0,0,103,
8063,923,41,44329,0,0,0,0,0,,,"Elixir d'expertise",,,,,,,,,,,,,,0xFF01FE,0,0,0,0,103,
4680,346,41,32668,0,0,0,0,0,,,"Dos Ogris",,,,,,,,,,,,,,0xFF01FE,2,0,0,0,104,
7044,347,41,33048,0,0,0,0,0,,,"Fricassée de truite",,,,,,,,,,,,,,0xFF01FE,2,0,0,0,104,
4681,346,41,17198,0,0,0,0,0,,,"Lait de poule",,,,,,,,,,,,,,0xFF01FE,2,0,0,0,105,
7029,347,41,34756,0,0,0,0,0,,,"Steak de wyrm épicé",,,,,,,,,,,,,,0xFF01FE,2,0,0,0,105,
4682,346,41,4791,0,0,0,0,0,,,"Eau enchantée",,,,,,,,,,,,,,0xFF01FE,2,0,0,0,106,
7100,347,41,35949,0,0,0,0,0,,,"Baies de la toundra",,,,,,,,,,,,,,0xFF01FE,2,0,0,0,106,
4683,346,41,32722,0,0,0,0,0,,,"Jus de terocône enrichi",,,,,,,,,,,,,,0xFF01FE,2,0,0,0,107,
7039,347,41,27656,0,0,0,0,0,,,"En-cas sporelin",,,,,,,,,,,,,,0xFF01FE,2,0,0,0,107,
4684,346,41,29395,0,0,0,0,0,,,"Ethermiel",,,,,,,,,,,,,,0xFF01FE,2,0,0,0,108,
7101,347,41,43001,0,0,0,0,0,,,"En-cas du pisteur",,,,,,,,,,,,,,0xFF01FE,2,0,0,0,108,
4685,346,41,18287,0,0,0,0,0,,,"Bourbe",,,,,,,,,,,,,,0xFF01FE,2,0,0,0,109,
7035,347,41,17222,0,0,0,0,0,,,"Saucisse d'araignée",,,,,,,,,,,,,,0xFF01FE,2,0,0,0,109,
4686,346,41,28399,0,0,0,0,0,,,"Eau draenique filtrée",,,,,,,,,,,,,,0xFF01FE,2,0,0,0,110,
7102,347,41,117,0,0,0,0,0,,,"Viande séchée coriace",,,,,,,,,,,,,,0xFF01FE,2,0,0,0,110,
4687,346,41,19299,0,0,0,0,0,,,"Boisson gazeuse de la foire",,,,,,,,,,,,,,0xFF01FE,2,0,0,0,111,
7103,347,41,34755,0,0,0,0,0,,,"Steak de brochepelle tendre",,,,,,,,,,,,,,0xFF01FE,2,0,0,0,111,
4688,346,41,2594,0,0,0,0,0,,,"Cruche d'hydromel",,,,,,,,,,,,,,0xFF01FE,2,0,0,0,112,
6868,347,41,4592,0,0,0,0,0,,,"Lutjan à longue mâchoire",,,,,,,,,,,,,,0xFF01FE,2,0,0,0,112,
4689,346,41,2593,0,0,0,0,0,,,"Flacon de porto",,,,,,,,,,,,,,0xFF01FE,2,0,0,0,113,
7104,347,41,29452,0,0,0,0,0,,,"Truite zangari",,,,,,,,,,,,,,0xFF01FE,2,0,0,0,113,
4690,346,41,30457,0,0,0,0,0,,,"Eau pétillante de Gilnéas",,,,,,,,,,,,,,0xFF01FE,2,0,0,0,114,
7045,347,41,36831,0,0,0,0,0,,,"Côtelettes volées",,,,,,,,,,,,,,0xFF01FE,2,0,0,0,114,
4691,346,41,10841,0,0,0,0,0,,,"Thé de dorépine",,,,,,,,,,,,,,0xFF01FE,2,0,0,0,115,
7105,347,41,27859,0,0,0,0,0,,,"Chapeaux de Zangar",,,,,,,,,,,,,,0xFF01FE,2,0,0,0,115,
