long,long,long,long,long,long,long,long,long,long,long,long,long,long,str,str,str,str,str,str,str,str,str,str,str,str,str,str,str,str,flags,long,long,long,long,long,long,long,
62106,0,5,0,0,9,0,0,9,0,0,27,0,0,"+9 Resistance Arcane","+9 Resistance Arcane","+9 Resistance Arcane","+9 Resistance Arcane","+9 Resistance Arcane","+9 Resistance Arcane","+9 Resistance Arcane","+9 Resistance Arcane","+9 Resistance Arcane","+9 Resistance Arcane","+9 Resistance Arcane","+9 Resistance Arcane","+9 Resistance Arcane","+9 Resistance Arcane","+9 Resistance Arcane","+9 Resistance Arcane",0xFF01FE,0,0,0,0,0,0,0,
62107,0,5,0,0,10,0,0,10,0,0,27,0,0,"+10 Resistance Arcane","+10 Resistance Arcane","+10 Resistance Arcane","+10 Resistance Arcane","+10 Resistance Arcane","+10 Resistance Arcane","+10 Resistance Arcane","+10 Resistance Arcane","+10 Resistance Arcane","+10 Resistance Arcane","+10 Resistance Arcane","+10 Resistance Arcane","+10 Resistance Arcane","+10 Resistance Arcane","+10 Resistance Arcane","+10 Resistance Arcane",0xFF01FE,0,0,0,0,0,0,0,
62108,0,5,0,0,11,0,0,11,0,0,27,0,0,"+11 Resistance Arcane","+11 Resistance Arcane","+11 Resistance Arcane","+11 Resistance Arcane","+11 Resistance Arcane","+11 Resistance Arcane","+11 Resistance Arcane","+11 Resistance Arcane","+11 Resistance Arcane","+11 Resistance Arcane","+11 Resistance Arcane","+11 Resistance Arcane","+11 Resistance Arcane","+11 Resistance Arcane","+11 Resistance Arcane","+11 Resistance Arcane",0xFF01FE,0,0,0,0,0,0,0,
62109,0,5,0,0,12,0,0,12,0,0,27,0,0,"+12 Resistance Arcane","+12 Resistance Arcane","+12 Resistance Arcane","+12 Resistance Arcane","+12 Resistance Arcane","+12 Resistance Arcane","+12 Resistance Arcane","+12 Resistance Arcane","+12 Resistance Arcane","+12 Resistance Arcane","+12 Resistance Arcane","+12 Resistance Arcane","+12 Resistance Arcane","+12 Resistance Arcane","+12 Resistance Arcane","+12 Resistance Arcane",0xFF01FE,0,0,0,0,0,0,0,
62110,0,5,0,0,13,0,0,13,0,0,27,0,0,"+13 Resistance Arcane","+13 Resistance Arcane","+13 Resistance Arcane","+13 Resistance Arcane","+13 Resistance Arcane","+13 Resistance Arcane","+13 Resistance Arcane","+13 Resistance Arcane","+13 Resistance Arcane","+13 Resistance Arcane","+13 Resistance Arcane","+13 Resistance Arcane","+13 Resistance Arcane","+13 Resistance Arcane","+13 Resistance Arcane","+13 Resistance Arcane",0xFF01FE,0,0,0,0,0,0,0,
62111,0,5,0,0,14,0,0,14,0,0,27,0,0,"+14 Resistance Arcane","+14 Resistance Arcane","+14 Resistance Arcane","+14 Resistance Arcane","+14 Resistance Arcane","+14 Resistance Arcane","+14 Resistance Arcane","+14 Resistance Arcane","+14 Resistance Arcane","+14 Resistance Arcane","+14 Resistance Arcane","+14 Resistance Arcane","+14 Resistance Arcane","+14 Resistance Arcane","+14 Resistance Arcane","+14 Resistance Arcane",0xFF01FE,0,0,0,0,0,0,0,
62112,0,5,0,0,15,0,0,15,0,0,27,0,0,"+15 Resistance Arcane","+15 Resistance Arcane","+15 Resistance Arcane","+15 Resistance Arcane","+15 Resistance Arcane","+15 Resistance Arcane","+15 Resistance Arcane","+15 Resistance Arcane","+15 Resistance Arcane","+15 Resistance Arcane","+15 Resistance Arcane","+15 Resistance Arcane","+15 Resistance Arcane","+15 Resistance Arcane","+15 Resistance Arcane","+15 Resistance Arcane",0xFF01FE,0,0,0,0,0,0,0,
62113,0,5,0,0,16,0,0,16,0,0,27,0,0,"+16 Resistance Arcane","+16 Resistance Arcane","+16 Resistance Arcane","+16 Resistance Arcane","+16 Resistance Arcane","+16 Resistance Arcane","+16 Resistance Arcane","+16 Resistance Arcane","+16 Resistance Arcane","+16 Resistance Arcane","+16 Resistance Arcane","+16 Resistance Arcane","+16 Resistance Arcane","+16 Resistance Arcane","+16 Resistance Arcane","+16 Resistance Arcane",0xFF01FE,0,0,0,0,0,0,0,
62114,0,5,0,0,17,0,0,17,0,0,27,0,0,"+17 Resistance Arcane","+17 Resistance Arcane","+17 Resistance Arcane","+17 Resistance Arcane","+17 Resistance Arcane","+17 Resistance Arcane","+17 Resistance Arcane","+17 Resistance Arcane","+17 Resistance Arcane","+17 Resistance Arcane","+17 Resistance Arcane","+17 Resistance Arcane","+17 Resistance Arcane","+17 Resistance Arcane","+17 Resistance Arcane","+17 Resistance Arcane",0xFF01FE,0,0,0,0,0,0,0,
62115,0,5,0,0,18,0,0,18,0,0,27,0,0,"+18 Resistance Arcane","+18 Resistance Arcane","+18 Resistance Arcane","+18 Resistance Arcane","+18 Resistance Arcane","+18 Resistance Arcane","+18 Resistance Arcane","+18 Resistance Arcane","+18 Resistance Arcane","+18 Resistance Arcane","+18 Resistance Arcane","+18 Resistance Arcane","+18 Resistance Arcane","+18 Resistance Arcane","+18 Resistance Arcane","+18 Resistance Arcane",0xFF01FE,0,0,0,0,0,0,0,
62116,0,5,0,0,19,0,0,19,0,0,27,0,0,"+19 Resistance Arcane","+19 Resistance Arcane","+19 Resistance Arcane","+19 Resistance Arcane","+19 Resistance Arcane","+19 Resistance Arcane","+19 Resistance Arcane","+19 Resistance Arcane","+19 Resistance Arcane","+19 Resistance Arcane","+19 Resistance Arcane","+19 Resistance Arcane","+19 Resistance Arcane","+19 Resistance Arcane","+19 Resistance Arcane","+19 Resistance Arcane",0xFF01FE,0,0,0,0,0,0,0,
62117,0,5,0,0,20,0,0,20,0,0,27,0,0,"+20 Resistance Arcane","+20 Resistance Arcane","+20 Resistance Arcane","+20 Resistance Arcane","+20 Resistance Arcane","+20 Resistance Arcane","+20 Resistance Arcane","+20 Resistance Arcane","+20 Resistance Arcane","+20 Resistance Arcane","+20 Resistance Arcane","+20 Resistance Arcane","+20 Resistance Arcane","+20 Resistance Arcane","+20 Resistance Arcane","+20 Resistance Arcane",0xFF01FE,0,0,0,0,0,0,0,
63100,0,5,0,0,2,0,0,2,0,0,32,0,0,"+2 Critique melee","+2 Critique melee","+2 Critique melee","+2 Critique melee","+2 Critique melee","+2 Critique melee","+2 Critique melee","+2 Critique melee","+2 Critique melee","+2 Critique melee","+2 Critique melee","+2 Critique melee","+2 Critique melee","+2 Critique melee","+2 Critique melee","+2 Critique melee",0xFF01FE,0,0,0,0,0,0,0,
63101,0,5,0,0,3,0,0,3,0,0,32,0,0,"+3 Critique melee","+3 Critique melee","+3 Critique melee","+3 Critique melee","+3 Critique melee","+3 Critique melee","+3 Critique melee","+3 Critique melee","+3 Critique melee","+3 Critique melee","+3 Critique melee","+3 Critique melee","+3 Critique melee","+3 Critique melee","+3 Critique melee","+3 Critique melee",0xFF01FE,0,0,0,0,0,0,0,
63102,0,5,0,0,4,0,0,4,0,0,32,0,0,"+4 Critique melee","+4 Critique melee","+4 Critique melee","+4 Critique melee","+4 Critique melee","+4 Critique melee","+4 Critique melee","+4 Critique melee","+4 Critique melee","+4 Critique melee","+4 Critique melee","+4 Critique melee","+4 Critique melee","+4 Critique melee","+4 Critique melee","+4 Critique melee",0xFF01FE,0,0,0,0,0,0,0,
63103,0,5,0,0,5,0,0,5,0,0,32,0,0,"+5 Critique melee","+5 Critique melee","+5 Critique melee","+5 Critique melee","+5 Critique melee","+5 Critique melee","+5 Critique melee","+5 Critique melee","+5 Critique melee","+5 Critique melee","+5 Critique melee","+5 Critique melee","+5 Critique melee","+5 Critique melee","+5 Critique melee","+5 Critique melee",0xFF01FE,0,0,0,0,0,0,0,
63104,0,5,0,0,6,0,0,6,0,0,32,0,0,"+6 Critique melee","+6 Critique melee","+6 Critique melee","+6 Critique melee","+6 Critique melee","+6 Critique melee","+6 Critique melee","+6 Critique melee","+6 Critique melee","+6 Critique melee","+6 Critique melee","+6 Critique melee","+6 Critique melee","+6 Critique melee","+6 Critique melee","+6 Critique melee",0xFF01FE,0,0,0,0,0,0,0,
63105,0,5,0,0,7,0,0,7,0,0,32,0,0,"+7 Critique melee","+7 Critique melee","+7 Critique melee","+7 Critique melee","+7 Critique melee","+7 Critique melee","+7 Critique melee","+7 Critique melee","+7 Critique melee","+7 Critique melee","+7 Critique melee","+7 Critique melee","+7 Critique melee","+7 Critique melee","+7 Critique melee","+7 Critique melee",0xFF01FE,0,0,0,0,0,0,0,
63106,0,5,0,0,8,0,0,8,0,0,32,0,0,"+8 Critique melee","+8 Critique melee","+8 Critique melee","+8 Critique melee","+8 Critique melee","+8 Critique melee","+8 Critique melee","+8 Critique melee","+8 Critique melee","+8 Critique melee","+8 Critique melee","+8 Critique melee","+8 Critique melee","+8 Critique melee","+8 Critique melee","+8 Critique melee",0xFF01FE,0,0,0,0,0,0,0,
63107,0,5,0,0,9,0,0,9,0,0,32,0,0,"+9 Critique melee","+9 Critique melee","+9 Critique melee","+9 Critique melee","+9 Critique melee","+9 Critique melee","+9 Critique melee","+9 Critique melee","+9 Critique melee","+9 Critique melee","+9 Critique melee","+9 Critique melee","+9 Critique melee","+9 Critique melee","+9 Critique melee","+9 Critique melee",0xFF01FE,0,0,0,0,0,0,0,
63108,0,5,0,0,10,0,0,10,0,0,32,0,0,"+10 Critique melee","+10 Critique melee","+10 Critique melee","+10 Critique melee","+10 Critique melee","+10 Critique melee","+10 Critique melee","+10 Critique melee","+10 Critique melee","+10 Critique melee","+10 Critique melee","+10 Critique melee","+10 Critique melee","+10 Critique melee","+10 Critique melee","+10 Critique melee",0xFF01FE,0,0,0,0,0,0,0,
63109,0,5,0,0,11,0,0,11,0,0,32,0,0,"+11 Critique melee","+11 Critique melee","+11 Critique melee","+11 Critique melee","+11 Critique melee","+11 Critique melee","+11 Critique melee","+11 Critique melee","+11 Critique melee","+11 Critique melee","+11 Critique melee","+11 Critique melee","+11 Critique melee","+11 Critique melee","+11 Critique melee","+11 Critique melee",0xFF01FE,0,0,0,0,0,0,0,
63110,0,5,0,0,12,0,0,12,0,0,32,0,0,"+12 Critique melee","+12 Critique melee","+12 Critique melee","+12 Critique melee","+12 Critique melee","+12 Critique melee","+12 Critique melee","+12 Critique melee","+12 Critique melee","+12 Critique melee","+12 Critique melee","+12 Critique melee","+12 Critique melee","+12 Critique melee","+12 Critique melee","+12 Critique melee",0xFF01FE,0,0,0,0,0,0,0,
63111,0,5,0,0,13,0,0,13,0,0,32,0,0,"+13 Critique melee","+13 Critique melee","+13 Critique melee","+13 Critique melee","+13 Critique melee","+13 Critique melee","+13 Critique melee","+13 Critique melee","+13 Critique melee","+13 Critique melee","+13 Critique melee","+13 Critique melee","+13 Critique melee","+13 Critique melee","+13 Critique melee","+13 Critique melee",0xFF01FE,0,0,0,0,0,0,0,
63112,0,5,0,0,14,0,0,14,0,0,32,0,0,"+14 Critique melee","+14 Critique melee","+14 Critique melee","+14 Critique melee","+14 Critique melee","+14 Critique melee","+14 Critique melee","+14 Critique melee","+14 Critique melee","+14 Critique melee","+14 Critique melee","+14 Critique melee","+14 Critique melee","+14 Critique melee","+14 Critique melee","+14 Critique melee",0xFF01FE,0,0,0,0,0,0,0,
63113,0,5,0,0,15,0,0,15,0,0,32,0,0,"+15 Critique melee","+15 Critique melee","+15 Critique melee","+15 Critique melee","+15 Critique melee","+15 Critique melee","+15 Critique melee","+15 Critique melee","+15 Critique melee","+15 Critique melee","+15 Critique melee","+15 Critique melee","+15 Critique melee","+15 Critique melee","+15 Critique melee","+15 Critique melee",0xFF01FE,0,0,0,0,0,0,0,
63114,0,5,0,0,16,0,0,16,0,0,32,0,0,"+16 Critique melee","+16 Critique melee","+16 Critique melee","+16 Critique melee","+16 Critique melee","+16 Critique melee","+16 Critique melee","+16 Critique melee","+16 Critique melee","+16 Critique melee","+16 Critique melee","+16 Critique melee","+16 Critique melee","+16 Critique melee","+16 Critique melee","+16 Critique melee",0xFF01FE,0,0,0,0,0,0,0,
63115,0,5,0,0,17,0,0,17,0,0,32,0,0,"+17 Critique melee","+17 Critique melee","+17 Critique melee","+17 Critique melee","+17 Critique melee","+17 Critique melee","+17 Critique melee","+17 Critique melee","+17 Critique melee","+17 Critique melee","+17 Critique melee","+17 Critique melee","+17 Critique melee","+17 Critique melee","+17 Critique melee","+17 Critique melee",0xFF01FE,0,0,0,0,0,0,0,
63116,0,5,0,0,18,0,0,18,0,0,32,0,0,"+18 Critique melee","+18 Critique melee","+18 Critique melee","+18 Critique melee","+18 Critique melee","+18 Critique melee","+18 Critique melee","+18 Critique melee","+18 Critique melee","+18 Critique melee","+18 Critique melee","+18 Critique melee","+18 Critique melee","+18 Critique melee","+18 Critique melee","+18 Critique melee",0xFF01FE,0,0,0,0,0,0,0,
63117,0,5,0,0,19,0,0,19,0,0,32,0,0,"+19 Critique melee","+19 Critique melee","+19 Critique melee","+19 Critique melee","+19 Critique melee","+19 Critique melee","+19 Critique melee","+19 Critique melee","+19 Critique melee","+19 Critique melee","+19 Critique melee","+19 Critique melee","+19 Critique melee","+19 Critique melee","+19 Critique melee","+19 Critique melee",0xFF01FE,0,0,0,0,0,0,0,
63118,0,5,0,0,20,0,0,20,0,0,32,0,0,"+20 Critique melee","+20 Critique melee","+20 Critique melee","+20 Critique melee","+20 Critique melee","+20 Critique melee","+20 Critique melee","+20 Critique melee","+20 Critique melee","+20 Critique melee","+20 Critique melee","+20 Critique melee","+20 Critique melee","+20 Critique melee","+20 Critique melee","+20 Critique melee",0xFF01FE,0,0,0,0,0,0,0,
63200,0,5,0,0,2,0,0,2,0,0,33,0,0,"+2 Critique distance","+2 Critique distance","+2 Critique distance","+2 Critique distance","+2 Critique distance","+2 Critique distance","+2 Critique distance","+2 Critique distance","+2 Critique distance","+2 Critique distance","+2 Critique distance","+2 Critique distance","+2 Critique distance","+2 Critique distance","+2 Critique distance","+2 Critique distance",0xFF01FE,0,0,0,0,0,0,0,
63201,0,5,0,0,3,0,0,3,0,0,33,0,0,"+3 Critique distance","+3 Critique distance","+3 Critique distance","+3 Critique distance","+3 Critique distance","+3 Critique distance","+3 Critique distance","+3 Critique distance","+3 Critique distance","+3 Critique distance","+3 Critique distance","+3 Critique distance","+3 Critique distance","+3 Critique distance","+3 Critique distance","+3 Critique distance",0xFF01FE,0,0,0,0,0,0,0,
63202,0,5,0,0,4,0,0,4,0,0,33,0,0,"+4 Critique distance","+4 Critique distance","+4 Critique distance","+4 Critique distance","+4 Critique distance","+4 Critique distance","+4 Critique distance","+4 Critique distance","+4 Critique distance","+4 Critique distance","+4 Critique distance","+4 Critique distance","+4 Critique distance","+4 Critique distance","+4 Critique distance","+4 Critique distance",0xFF01FE,0,0,0,0,0,0,0,
63203,0,5,0,0,5,0,0,5,0,0,33,0,0,"+5 Critique distance","+5 Critique distance","+5 Critique distance","+5 Critique distance","+5 Critique distance","+5 Critique distance","+5 Critique distance","+5 Critique distance","+5 Critique distance","+5 Critique distance","+5 Critique distance","+5 Critique distance","+5 Critique distance","+5 Critique distance","+5 Critique distance","+5 Critique distance",0xFF01FE,0,0,0,0,0,0,0,
63204,0,5,0,0,6,0,0,6,0,0,33,0,0,"+6 Critique distance","+6 Critique distance","+6 Critique distance","+6 Critique distance","+6 Critique distance","+6 Critique distance","+6 Critique distance","+6 Critique distance","+6 Critique distance","+6 Critique distance","+6 Critique distance","+6 Critique distance","+6 Critique distance","+6 Critique distance","+6 Critique distance","+6 Critique distance",0xFF01FE,0,0,0,0,0,0,0,
63205,0,5,0,0,7,0,0,7,0,0,33,0,0,"+7 Critique distance","+7 Critique distance","+7 Critique distance","+7 Critique distance","+7 Critique distance","+7 Critique distance","+7 Critique distance","+7 Critique distance","+7 Critique distance","+7 Critique distance","+7 Critique distance","+7 Critique distance","+7 Critique distance","+7 Critique distance","+7 Critique distance","+7 Critique distance",0xFF01FE,0,0,0,0,0,0,0,
63206,0,5,0,0,8,0,0,8,0,0,33,0,0,"+8 Critique distance","+8 Critique distance","+8 Critique distance","+8 Critique distance","+8 Critique distance","+8 Critique distance","+8 Critique distance","+8 Critique distance","+8 Critique distance","+8 Critique distance","+8 Critique distance","+8 Critique distance","+8 Critique distance","+8 Critique distance","+8 Critique distance","+8 Critique distance",0xFF01FE,0,0,0,0,0,0,0,
63207,0,5,0,0,9,0,0,9,0,0,33,0,0,"+9 Critique distance","+9 Critique distance","+9 Critique distance","+9 Critique distance","+9 Critique distance","+9 Critique distance","+9 Critique distance","+9 Critique distance","+9 Critique distance","+9 Critique distance","+9 Critique distance","+9 Critique distance","+9 Critique distance","+9 Critique distance","+9 Critique distance","+9 Critique distance",0xFF01FE,0,0,0,0,0,0,0,
63208,0,5,0,0,10,0,0,10,0,0,33,0,0,"+10 Critique distance","+10 Critique distance","+10 Critique distance","+10 Critique distance","+10 Critique distance","+10 Critique distance","+10 Critique distance","+10 Critique distance","+10 Critique distance","+10 Critique distance","+10 Critique distance","+10 Critique distance","+10 Critique distance","+10 Critique distance","+10 Critique distance","+10 Critique distance",0xFF01FE,0,0,0,0,0,0,0,
63209,0,5,0,0,11,0,0,11,0,0,33,0,0,"+11 Critique distance","+11 Critique distance","+11 Critique distance","+11 Critique distance","+11 Critique distance","+11 Critique distance","+11 Critique distance","+11 Critique distance","+11 Critique distance","+11 Critique distance","+11 Critique distance","+11 Critique distance","+11 Critique distance","+11 Critique distance","+11 Critique distance","+11 Critique distance",0xFF01FE,0,0,0,0,0,0,0,
63210,0,5,0,0,12,0,0,12,0,0,33,0,0,"+12 Critique distance","+12 Critique distance","+12 Critique distance","+12 Critique distance","+12 Critique distance","+12 Critique distance","+12 Critique distance","+12 Critique distance","+12 Critique distance","+12 Critique distance","+12 Critique distance","+12 Critique distance","+12 Critique distance","+12 Critique distance","+12 Critique distance","+12 Critique distance",0xFF01FE,0,0,0,0,0,0,0,
63211,0,5,0,0,13,0,0,13,0,0,33,0,0,"+13 Critique distance","+13 Critique distance","+13 Critique distance","+13 Critique distance","+13 Critique distance","+13 Critique distance","+13 Critique distance","+13 Critique distance","+13 Critique distance","+13 Critique distance","+13 Critique distance","+13 Critique distance","+13 Critique distance","+13 Critique distance","+13 Critique distance","+13 Critique distance",0xFF01FE,0,0,0,0,0,0,0,
63212,0,5,0,0,14,0,0,14,0,0,33,0,0,"+14 Critique distance","+14 Critique distance","+14 Critique distance","+14 Critique distance","+14 Critique distance","+14 Critique distance","+14 Critique distance","+14 Critique distance","+14 Critique distance","+14 Critique distance","+14 Critique distance","+14 Critique distance","+14 Critique distance","+14 Critique distance","+14 Critique distance","+14 Critique distance",0xFF01FE,0,0,0,0,0,0,0,
63213,0,5,0,0,15,0,0,15,0,0,33,0,0,"+15 Critique distance","+15 Critique distance","+15 Critique distance","+15 Critique distance","+15 Critique distance","+15 Critique distance","+15 Critique distance","+15 Critique distance","+15 Critique distance","+15 Critique distance","+15 Critique distance","+15 Critique distance","+15 Critique distance","+15 Critique distance","+15 Critique distance","+15 Critique distance",0xFF01FE,0,0,0,0,0,0,0,
63214,0,5,0,0,16,0,0,16,0,0,33,0,0,"+16 Critique distance","+16 Critique distance","+16 Critique distance","+16 Critique distance","+16 Critique distance","+16 Critique distance","+16 Critique distance","+16 Critique distance","+16 Critique distance","+16 Critique distance","+16 Critique distance","+16 Critique distance","+16 Critique distance","+16 Critique distance","+16 Critique distance","+16 Critique distance",0xFF01FE,0,0,0,0,0,0,0,
63215,0,5,0,0,17,0,0,17,0,0,33,0,0,"+17 Critique distance","+17 Critique distance","+17 Critique distance","+17 Critique distance","+17 Critique distance","+17 Critique distance","+17 Critique distance","+17 Critique distance","+17 Critique distance","+17 Critique distance","+17 Critique distance","+17 Critique distance","+17 Critique distance","+17 Critique distance","+17 Critique distance","+17 Critique distance",0xFF01FE,0,0,0,0,0,0,0,
63216,0,5,0,0,18,0,0,18,0,0,33,0,0,"+18 Critique distance","+18 Critique distance","+18 Critique distance","+18 Critique distance","+18 Critique distance","+18 Critique distance","+18 Critique distance","+18 Critique distance","+18 Critique distance","+18 Critique distance","+18 Critique distance","+18 Critique distance","+18 Critique distance","+18 Critique distance","+18 Critique distance","+18 Critique distance",0xFF01FE,0,0,0,0,0,0,0,
