long,long,bool,long,str,str,str,flags,long,long,
770298,26,1,3,"character\pandaren\pandafemalehair00_12.blp","","",0x11,14,12,
770299,26,1,3,"character\pandaren\pandafemalehair00_13.blp","","",0x11,14,13,
770300,26,1,3,"character\pandaren\pandafemalehair00_14.blp","","",0x11,14,14,
770301,26,1,3,"character\pandaren\pandafemalehair01_00.blp","","",0x11,14,15,
770302,26,1,3,"character\pandaren\pandafemalehair01_01.blp","","",0x11,14,16,
770303,26,1,3,"character\pandaren\pandafemalehair01_02.blp","","",0x11,14,17,
770304,26,1,3,"character\pandaren\pandafemalehair01_03.blp","","",0x11,14,18,
770305,26,1,3,"character\pandaren\pandafemalehair01_04.blp","","",0x11,14,19,
770306,26,1,3,"character\pandaren\pandafemalehair01_05.blp","","",0x11,14,20,
770307,26,1,3,"character\pandaren\pandafemalehair01_06.blp","","",0x11,14,21,
770308,26,1,3,"character\pandaren\pandafemalehair01_07.blp","","",0x11,14,22,
770309,26,1,3,"character\pandaren\pandafemalehair01_08.blp","","",0x11,14,23,
770310,26,1,3,"character\pandaren\pandafemalehair01_09.blp","","",0x11,14,24,
770311,26,1,3,"character\pandaren\pandafemalehair01_10.blp","","",0x11,14,25,
770312,26,1,3,"character\pandaren\pandafemalehair01_11.blp","","",0x11,14,26,
770313,26,1,3,"character\pandaren\pandafemalehair01_12.blp","","",0x11,14,27,
770314,26,1,3,"character\pandaren\pandafemalehair01_13.blp","","",0x11,14,28,
770315,26,1,3,"character\pandaren\pandafemalehair01_14.blp","","",0x11,14,29,
770316,26,1,3,"character\pandaren\pandafemalehair02_00.blp","","",0x11,14,30,
770317,26,1,3,"character\pandaren\pandafemalehair02_01.blp","","",0x11,14,31,
770318,26,1,3,"character\pandaren\pandafemalehair02_02.blp","","",0x11,14,32,
770319,26,1,3,"character\pandaren\pandafemalehair02_03.blp","","",0x11,14,33,
770320,26,1,3,"character\pandaren\pandafemalehair02_04.blp","","",0x11,14,34,
770321,26,1,3,"character\pandaren\pandafemalehair02_05.blp","","",0x11,14,35,
770322,26,1,3,"character\pandaren\pandafemalehair02_06.blp","","",0x11,14,36,
770323,26,1,3,"character\pandaren\pandafemalehair02_07.blp","","",0x11,14,37,
770324,26,1,3,"character\pandaren\pandafemalehair02_08.blp","","",0x11,14,38,
770325,26,1,3,"character\pandaren\pandafemalehair02_09.blp","","",0x11,14,39,
770326,26,1,3,"character\pandaren\pandafemalehair02_10.blp","","",0x11,14,40,
770327,26,1,3,"character\pandaren\pandafemalehair02_11.blp","","",0x11,14,41,
770328,26,1,3,"character\pandaren\pandafemalehair02_12.blp","","",0x11,14,42,
770329,26,1,3,"character\pandaren\pandafemalehair02_13.blp","","",0x11,14,43,
770330,26,1,3,"character\pandaren\pandafemalehair02_14.blp","","",0x11,14,44,
770331,26,1,3,"character\pandaren\pandafemalehair03_00.blp","","",0x11,14,45,
770332,26,1,3,"character\pandaren\pandafemalehair03_01.blp","","",0x11,14,46,
770333,26,1,3,"character\pandaren\pandafemalehair03_02.blp","","",0x11,14,47,
770334,26,1,3,"character\pandaren\pandafemalehair03_03.blp","","",0x11,14,48,
770335,26,1,3,"character\pandaren\pandafemalehair03_04.blp","","",0x11,14,49,
770336,26,1,3,"character\pandaren\pandafemalehair03_05.blp","","",0x11,14,50,
770337,26,1,3,"character\pandaren\pandafemalehair03_06.blp","","",0x11,14,51,
770338,26,1,3,"character\pandaren\pandafemalehair03_07.blp","","",0x11,14,52,
770339,26,1,3,"character\pandaren\pandafemalehair03_08.blp","","",0x11,14,53,
770340,26,1,3,"character\pandaren\pandafemalehair03_09.blp","","",0x11,14,54,
770341,26,1,3,"character\pandaren\pandafemalehair03_10.blp","","",0x11,14,55,
770342,26,1,3,"character\pandaren\pandafemalehair03_11.blp","","",0x11,14,56,
770343,26,1,3,"character\pandaren\pandafemalehair03_12.blp","","",0x11,14,57,
770344,26,1,3,"character\pandaren\pandafemalehair03_13.blp","","",0x11,14,58,
770345,26,1,3,"character\pandaren\pandafemalehair03_14.blp","","",0x11,14,59,
770346,26,1,3,"character\pandaren\pandafemalehair04_00.blp","","",0x11,14,60,
770347,26,1,3,"character\pandaren\pandafemalehair04_01.blp","","",0x11,14,61,
770348,26,1,3,"character\pandaren\pandafemalehair04_02.blp","","",0x11,14,62,
770349,26,1,3,"character\pandaren\pandafemalehair04_03.blp","","",0x11,14,63,
770350,26,1,3,"character\pandaren\pandafemalehair04_04.blp","","",0x11,14,64,
770351,26,1,3,"character\pandaren\pandafemalehair04_05.blp","","",0x11,14,65,
770352,26,1,3,"character\pandaren\pandafemalehair04_06.blp","","",0x11,14,66,
770353,26,1,3,"character\pandaren\pandafemalehair04_07.blp","","",0x11,14,67,
770354,26,1,3,"character\pandaren\pandafemalehair04_08.blp","","",0x11,14,68,
770355,26,1,3,"character\pandaren\pandafemalehair04_09.blp","","",0x11,14,69,
770356,26,1,3,"character\pandaren\pandafemalehair04_10.blp","","",0x11,14,70,
770357,26,1,3,"character\pandaren\pandafemalehair04_11.blp","","",0x11,14,71,
770358,26,1,3,"character\pandaren\pandafemalehair04_12.blp","","",0x11,14,72,
770359,26,1,3,"character\pandaren\pandafemalehair04_13.blp","","",0x11,14,73,
770360,26,1,3,"character\pandaren\pandafemalehair04_14.blp","","",0x11,14,74,
770361,26,1,3,"character\pandaren\pandafemalehair05_00.blp","","",0x11,14,75,
770362,26,1,3,"character\pandaren\pandafemalehair05_01.blp","","",0x11,14,76,
770363,26,1,3,"character\pandaren\pandafemalehair05_02.blp","","",0x11,14,77,
770364,26,1,3,"character\pandaren\pandafemalehair05_03.blp","","",0x11,14,78,
770365,26,1,3,"character\pandaren\pandafemalehair05_04.blp","","",0x11,14,79,
770366,26,1,3,"character\pandaren\pandafemalehair05_05.blp","","",0x11,14,80,
770367,26,1,3,"character\pandaren\pandafemalehair05_06.blp","","",0x11,14,81,
770368,26,1,3,"character\pandaren\pandafemalehair05_07.blp","","",0x11,14,82,
770369,26,1,3,"character\pandaren\pandafemalehair05_08.blp","","",0x11,14,83,
770370,26,1,3,"character\pandaren\pandafemalehair05_09.blp","","",0x11,14,84,
770371,26,1,3,"character\pandaren\pandafemalehair05_10.blp","","",0x11,14,85,
770372,26,1,3,"character\pandaren\pandafemalehair05_11.blp","","",0x11,14,86,
770373,26,1,3,"character\pandaren\pandafemalehair05_12.blp","","",0x11,14,87,
770374,26,1,3,"character\pandaren\pandafemalehair05_13.blp","","",0x11,14,88,
770375,26,1,3,"character\pandaren\pandafemalehair05_14.blp","","",0x11,14,89,
770376,26,1,3,"character\pandaren\pandafemalehair06_00.blp","","",0x11,14,90,
770377,26,1,3,"character\pandaren\pandafemalehair06_01.blp","","",0x11,14,91,
770378,26,1,3,"character\pandaren\pandafemalehair06_02.blp","","",0x11,14,92,
770379,26,1,3,"character\pandaren\pandafemalehair06_03.blp","","",0x11,14,93,
770380,26,1,3,"character\pandaren\pandafemalehair06_04.blp","","",0x11,14,94,
770381,26,1,3,"character\pandaren\pandafemalehair06_05.blp","","",0x11,14,95,
770382,26,1,3,"character\pandaren\pandafemalehair06_06.blp","","",0x11,14,96,
770383,26,1,3,"character\pandaren\pandafemalehair06_07.blp","","",0x11,14,97,
770384,26,1,3,"character\pandaren\pandafemalehair06_08.blp","","",0x11,14,98,
770385,26,1,3,"character\pandaren\pandafemalehair06_09.blp","","",0x11,14,99,
770386,26,1,3,"character\pandaren\pandafemalehair06_10.blp","","",0x11,14,100,
770387,26,1,3,"character\pandaren\pandafemalehair06_11.blp","","",0x11,14,101,
770388,26,1,3,"character\pandaren\pandafemalehair06_12.blp","","",0x11,14,102,
770389,26,1,3,"character\pandaren\pandafemalehair06_13.blp","","",0x11,14,103,
770390,26,1,3,"character\pandaren\pandafemalehair06_14.blp","","",0x11,14,104,
770391,26,1,3,"character\pandaren\pandafemalehair07_00.blp","","",0x11,14,105,
770392,26,1,3,"character\pandaren\pandafemalehair07_01.blp","","",0x11,14,106,
770393,26,1,3,"character\pandaren\pandafemalehair07_02.blp","","",0x11,14,107,
770394,26,1,3,"character\pandaren\pandafemalehair07_03.blp","","",0x11,14,108,
770395,26,1,3,"character\pandaren\pandafemalehair07_04.blp","","",0x11,14,109,
770396,26,1,3,"character\pandaren\pandafemalehair07_05.blp","","",0x11,14,110,
770397,26,1,3,"character\pandaren\pandafemalehair07_06.blp","","",0x11,14,111,
770398,26,1,3,"character\pandaren\pandafemalehair07_07.blp","","",0x11,14,112,
770399,26,1,3,"character\pandaren\pandafemalehair07_08.blp","","",0x11,14,113,
770400,26,1,3,"character\pandaren\pandafemalehair07_09.blp","","",0x11,14,114,
770401,26,1,3,"character\pandaren\pandafemalehair07_10.blp","","",0x11,14,115,
770402,26,1,3,"character\pandaren\pandafemalehair07_11.blp","","",0x11,14,116,
770403,26,1,3,"character\pandaren\pandafemalehair07_12.blp","","",0x11,14,117,
770404,26,1,3,"character\pandaren\pandafemalehair07_13.blp","","",0x11,14,118,
770405,26,1,3,"character\pandaren\pandafemalehair07_14.blp","","",0x11,14,119,
770406,26,1,3,"character\pandaren\pandafemalehair08_00.blp","","",0x11,14,120,
770407,26,1,3,"character\pandaren\pandafemalehair08_01.blp","","",0x11,14,121,
770408,26,1,3,"character\pandaren\pandafemalehair08_02.blp","","",0x11,14,122,
770409,26,1,3,"character\pandaren\pandafemalehair08_03.blp","","",0x11,14,123,
770410,26,1,3,"character\pandaren\pandafemalehair08_04.blp","","",0x11,14,124,
770411,26,1,3,"character\pandaren\pandafemalehair08_05.blp","","",0x11,14,125,
770412,26,1,3,"character\pandaren\pandafemalehair08_06.blp","","",0x11,14,126,
770413,26,1,3,"character\pandaren\pandafemalehair08_07.blp","","",0x11,14,127,
770414,26,1,3,"character\pandaren\pandafemalehair08_08.blp","","",0x11,14,128,
770415,26,1,3,"character\pandaren\pandafemalehair08_09.blp","","",0x11,14,129,
770416,26,1,3,"character\pandaren\pandafemalehair08_10.blp","","",0x11,14,130,
770417,26,1,3,"character\pandaren\pandafemalehair08_11.blp","","",0x11,14,131,
770418,26,1,3,"character\pandaren\pandafemalehair08_12.blp","","",0x11,14,132,
770419,26,1,3,"character\pandaren\pandafemalehair08_13.blp","","",0x11,14,133,
770420,26,1,3,"character\pandaren\pandafemalehair08_14.blp","","",0x11,14,134,
770421,26,1,3,"character\pandaren\pandafemalehair09_00.blp","","",0x11,14,135,
770422,26,1,3,"character\pandaren\pandafemalehair09_01.blp","","",0x11,14,136,
770423,26,1,3,"character\pandaren\pandafemalehair09_02.blp","","",0x11,14,137,
770424,26,1,3,"character\pandaren\pandafemalehair09_03.blp","","",0x11,14,138,
770425,26,1,3,"character\pandaren\pandafemalehair09_04.blp","","",0x11,14,139,
770426,26,1,3,"character\pandaren\pandafemalehair09_05.blp","","",0x11,14,140,
770427,26,1,3,"character\pandaren\pandafemalehair09_06.blp","","",0x11,14,141,
770428,26,1,3,"character\pandaren\pandafemalehair09_07.blp","","",0x11,14,142,
770429,26,1,3,"character\pandaren\pandafemalehair09_08.blp","","",0x11,14,143,
770430,26,1,3,"character\pandaren\pandafemalehair09_09.blp","","",0x11,14,144,
770431,26,1,3,"character\pandaren\pandafemalehair09_10.blp","","",0x11,14,145,
770432,26,1,3,"character\pandaren\pandafemalehair09_11.blp","","",0x11,14,146,
770433,26,1,3,"character\pandaren\pandafemalehair09_12.blp","","",0x11,14,147,
770434,26,1,3,"character\pandaren\pandafemalehair09_13.blp","","",0x11,14,148,
770435,26,1,3,"character\pandaren\pandafemalehair09_14.blp","","",0x11,14,149,
770436,26,1,3,"character\pandaren\pandafemalehair10_00.blp","","",0x11,14,150,
770437,26,1,3,"character\pandaren\pandafemalehair10_01.blp","","",0x11,14,151,
770438,26,1,3,"character\pandaren\pandafemalehair10_02.blp","","",0x11,14,152,
770439,26,1,3,"character\pandaren\pandafemalehair10_03.blp","","",0x11,14,153,
770440,26,1,3,"character\pandaren\pandafemalehair10_04.blp","","",0x11,14,154,
770441,26,1,3,"character\pandaren\pandafemalehair10_05.blp","","",0x11,14,155,
770442,26,1,3,"character\pandaren\pandafemalehair10_06.blp","","",0x11,14,156,
770443,26,1,3,"character\pandaren\pandafemalehair10_07.blp","","",0x11,14,157,
770444,26,1,3,"character\pandaren\pandafemalehair10_08.blp","","",0x11,14,158,
770445,26,1,3,"character\pandaren\pandafemalehair10_09.blp","","",0x11,14,159,
770446,26,1,3,"character\pandaren\pandafemalehair10_10.blp","","",0x11,14,160,
770447,26,1,3,"character\pandaren\pandafemalehair10_11.blp","","",0x11,14,161,
770448,26,1,3,"character\pandaren\pandafemalehair10_12.blp","","",0x11,14,162,
770449,26,1,3,"character\pandaren\pandafemalehair10_13.blp","","",0x11,14,163,
770450,26,1,3,"character\pandaren\pandafemalehair10_14.blp","","",0x11,14,164,
770451,26,1,3,"character\pandaren\pandafemalehair11_00.blp","","",0x11,14,165,
770452,26,1,3,"character\pandaren\pandafemalehair11_01.blp","","",0x11,14,166,
770453,26,1,3,"character\pandaren\pandafemalehair11_02.blp","","",0x11,14,167,
770454,26,1,3,"character\pandaren\pandafemalehair11_03.blp","","",0x11,14,168,
770455,26,1,3,"character\pandaren\pandafemalehair11_04.blp","","",0x11,14,169,
770456,26,1,3,"character\pandaren\pandafemalehair11_05.blp","","",0x11,14,170,
770457,26,1,3,"character\pandaren\pandafemalehair11_06.blp","","",0x11,14,171,
770458,26,1,3,"character\pandaren\pandafemalehair11_07.blp","","",0x11,14,172,
770459,26,1,3,"character\pandaren\pandafemalehair11_08.blp","","",0x11,14,173,
770460,26,1,3,"character\pandaren\pandafemalehair11_09.blp","","",0x11,14,174,
770461,26,1,3,"character\pandaren\pandafemalehair11_10.blp","","",0x11,14,175,
770462,26,1,3,"character\pandaren\pandafemalehair11_11.blp","","",0x11,14,176,
770463,26,1,3,"character\pandaren\pandafemalehair11_12.blp","","",0x11,14,177,
770464,26,1,3,"character\pandaren\pandafemalehair11_13.blp","","",0x11,14,178,
770465,26,1,3,"character\pandaren\pandafemalehair11_14.blp","","",0x11,14,179,
770466,26,1,3,"character\pandaren\pandafemalehair12_00.blp","","",0x11,14,180,
770467,26,1,3,"character\pandaren\pandafemalehair12_01.blp","","",0x11,14,181,
770468,26,1,3,"character\pandaren\pandafemalehair12_02.blp","","",0x11,14,182,
770469,26,1,3,"character\pandaren\pandafemalehair12_03.blp","","",0x11,14,183,
770470,26,1,3,"character\pandaren\pandafemalehair12_04.blp","","",0x11,14,184,
770471,26,1,3,"character\pandaren\pandafemalehair12_05.blp","","",0x11,14,185,
770472,26,1,3,"character\pandaren\pandafemalehair12_06.blp","","",0x11,14,186,
770473,26,1,3,"character\pandaren\pandafemalehair12_07.blp","","",0x11,14,187,
770474,26,1,3,"character\pandaren\pandafemalehair12_08.blp","","",0x11,14,188,
770475,26,1,3,"character\pandaren\pandafemalehair12_09.blp","","",0x11,14,189,
770476,26,1,3,"character\pandaren\pandafemalehair12_10.blp","","",0x11,14,190,
770477,26,1,3,"character\pandaren\pandafemalehair12_11.blp","","",0x11,14,191,
770478,26,1,3,"character\pandaren\pandafemalehair12_12.blp","","",0x11,14,192,
770479,26,1,3,"character\pandaren\pandafemalehair12_13.blp","","",0x11,14,193,
770480,26,1,3,"character\pandaren\pandafemalehair12_14.blp","","",0x11,14,194,
770481,26,1,3,"character\pandaren\pandafemalehair00_00.blp","","",0x11,15,0,
770482,26,1,3,"character\pandaren\pandafemalehair00_01.blp","","",0x11,15,1,
770483,26,1,3,"character\pandaren\pandafemalehair00_02.blp","","",0x11,15,2,
770484,26,1,3,"character\pandaren\pandafemalehair00_03.blp","","",0x11,15,3,
770485,26,1,3,"character\pandaren\pandafemalehair00_04.blp","","",0x11,15,4,
770486,26,1,3,"character\pandaren\pandafemalehair00_05.blp","","",0x11,15,5,
770487,26,1,3,"character\pandaren\pandafemalehair00_06.blp","","",0x11,15,6,
770488,26,1,3,"character\pandaren\pandafemalehair00_07.blp","","",0x11,15,7,
770489,26,1,3,"character\pandaren\pandafemalehair00_08.blp","","",0x11,15,8,
770490,26,1,3,"character\pandaren\pandafemalehair00_09.blp","","",0x11,15,9,
770491,26,1,3,"character\pandaren\pandafemalehair00_10.blp","","",0x11,15,10,
770492,26,1,3,"character\pandaren\pandafemalehair00_11.blp","","",0x11,15,11,
770493,26,1,3,"character\pandaren\pandafemalehair00_12.blp","","",0x11,15,12,
770494,26,1,3,"character\pandaren\pandafemalehair00_13.blp","","",0x11,15,13,
770495,26,1,3,"character\pandaren\pandafemalehair00_14.blp","","",0x11,15,14,
770496,26,1,3,"character\pandaren\pandafemalehair01_00.blp","","",0x11,15,15,
770497,26,1,3,"character\pandaren\pandafemalehair01_01.blp","","",0x11,15,16,
770498,26,1,3,"character\pandaren\pandafemalehair01_02.blp","","",0x11,15,17,
770499,26,1,3,"character\pandaren\pandafemalehair01_03.blp","","",0x11,15,18,
770500,26,1,3,"character\pandaren\pandafemalehair01_04.blp","","",0x11,15,19,
770501,26,1,3,"character\pandaren\pandafemalehair01_05.blp","","",0x11,15,20,
770502,26,1,3,"character\pandaren\pandafemalehair01_06.blp","","",0x11,15,21,
770503,26,1,3,"character\pandaren\pandafemalehair01_07.blp","","",0x11,15,22,
770504,26,1,3,"character\pandaren\pandafemalehair01_08.blp","","",0x11,15,23,
770505,26,1,3,"character\pandaren\pandafemalehair01_09.blp","","",0x11,15,24,
770506,26,1,3,"character\pandaren\pandafemalehair01_10.blp","","",0x11,15,25,
770507,26,1,3,"character\pandaren\pandafemalehair01_11.blp","","",0x11,15,26,
770508,26,1,3,"character\pandaren\pandafemalehair01_12.blp","","",0x11,15,27,
770509,26,1,3,"character\pandaren\pandafemalehair01_13.blp","","",0x11,15,28,
770510,26,1,3,"character\pandaren\pandafemalehair01_14.blp","","",0x11,15,29,
770511,26,1,3,"character\pandaren\pandafemalehair02_00.blp","","",0x11,15,30,
770512,26,1,3,"character\pandaren\pandafemalehair02_01.blp","","",0x11,15,31,
770513,26,1,3,"character\pandaren\pandafemalehair02_02.blp","","",0x11,15,32,
770514,26,1,3,"character\pandaren\pandafemalehair02_03.blp","","",0x11,15,33,
770515,26,1,3,"character\pandaren\pandafemalehair02_04.blp","","",0x11,15,34,
770516,26,1,3,"character\pandaren\pandafemalehair02_05.blp","","",0x11,15,35,
770517,26,1,3,"character\pandaren\pandafemalehair02_06.blp","","",0x11,15,36,
770518,26,1,3,"character\pandaren\pandafemalehair02_07.blp","","",0x11,15,37,
770519,26,1,3,"character\pandaren\pandafemalehair02_08.blp","","",0x11,15,38,
770520,26,1,3,"character\pandaren\pandafemalehair02_09.blp","","",0x11,15,39,
770521,26,1,3,"character\pandaren\pandafemalehair02_10.blp","","",0x11,15,40,
770522,26,1,3,"character\pandaren\pandafemalehair02_11.blp","","",0x11,15,41,
770523,26,1,3,"character\pandaren\pandafemalehair02_12.blp","","",0x11,15,42,
770524,26,1,3,"character\pandaren\pandafemalehair02_13.blp","","",0x11,15,43,
770525,26,1,3,"character\pandaren\pandafemalehair02_14.blp","","",0x11,15,44,
770526,26,1,3,"character\pandaren\pandafemalehair03_00.blp","","",0x11,15,45,
770527,26,1,3,"character\pandaren\pandafemalehair03_01.blp","","",0x11,15,46,
770528,26,1,3,"character\pandaren\pandafemalehair03_02.blp","","",0x11,15,47,
770529,26,1,3,"character\pandaren\pandafemalehair03_03.blp","","",0x11,15,48,
770530,26,1,3,"character\pandaren\pandafemalehair03_04.blp","","",0x11,15,49,
770531,26,1,3,"character\pandaren\pandafemalehair03_05.blp","","",0x11,15,50,
770532,26,1,3,"character\pandaren\pandafemalehair03_06.blp","","",0x11,15,51,
770533,26,1,3,"character\pandaren\pandafemalehair03_07.blp","","",0x11,15,52,
770534,26,1,3,"character\pandaren\pandafemalehair03_08.blp","","",0x11,15,53,
770535,26,1,3,"character\pandaren\pandafemalehair03_09.blp","","",0x11,15,54,
770536,26,1,3,"character\pandaren\pandafemalehair03_10.blp","","",0x11,15,55,
770537,26,1,3,"character\pandaren\pandafemalehair03_11.blp","","",0x11,15,56,
770538,26,1,3,"character\pandaren\pandafemalehair03_12.blp","","",0x11,15,57,
770539,26,1,3,"character\pandaren\pandafemalehair03_13.blp","","",0x11,15,58,
